Subject,DriveID,ROI,lane deviation,lane mean,lane exits
3,[1],9,0.022587994096354442,-0.5655398963210703,0
3,[2],9,0.0156949527037042,-0.46697553061224484,0
3,[3],9,0.06949562728412444,-0.4284478869863013,0
4,[1],9,0.023882407299131325,-0.6366756346863468,0
4,[2],9,0.10386689234538019,-0.21395893916349812,0
4,[3],9,0.11033756905179394,-0.21489438490566037,0
5,[1],9,,,0
5,[2],9,0.12915813338433263,-0.3291104887218045,0
5,[3],9,0.047491013054963664,-0.5731919441624366,0
6,[1],9,0.06970118405125315,-0.16029420000000003,0
6,[2],9,0.12186710531301637,-0.2626120883392226,0
6,[345],9,0.07498591250042536,-0.2025504440677966,0
7,[1],9,0.04605376482305431,-0.5799658865248227,0
7,[2],9,0.03337589155976867,-0.41943262724014335,0
7,[3],9,0.03830391264962109,-0.27573713175675674,0
8,[2],9,0.038413156559590995,-0.08989721631205676,0
8,[34],9,0.06921041273152316,0.09700340425531914,0
9,[2],9,0.01783022877192398,-0.3992274961832062,0
9,[3],9,0.03687147544041886,-0.5238984811715481,0
10,[2],10,0.1536424627410324,-0.10404183157894738,0
10,[3],10,0.10241256353606452,-0.26895437262357413,0
11,[1],10,0.24681414427999163,-0.06998050545454547,0
11,[2],10,0.11817693487501667,-0.7208947979094078,0
11,[3],10,0.07594384951897233,-0.23994764743589747,0
12,[1],10,0.08601755217259922,-0.5526765518518518,0
12,[2],10,0.19656846769943567,-0.6544522773722627,0
12,[3],10,0.018945385380306448,-0.4030120239726028,0
13,[1],10,0.12574332324419604,-0.033900825,0
13,[2],10,0.0927477579068668,-0.0550911046931408,0
13,[3],10,0.10945247561229944,0.09201074721189591,0
14,[1],10,0.04495034543988795,-0.5990389831081081,0
14,[24],10,0.01591891678771847,-0.2820724768683274,0
14,[3],10,0.041756301016235106,-0.43836102430555557,0
16,[1],10,,,0
16,[2],10,0.09370842171781159,-0.44232637908496736,0
16,[3],10,0.01697852976681146,-0.3669040070921986,0
17,[1],10,0.02399063329004291,-0.41837894402985076,0
17,[2],10,0.07287523191250171,-0.17920966548042705,0
17,[34],10,0.004558514320492694,-0.4424931736111111,0
18,[1],10,0.01970292994568597,-0.36558847735191635,0
18,[2],10,0.1716117308280259,-0.5234132076124567,0
18,[3],10,0.05018690190202107,-0.35993043564356436,0
1,[1],10,,,0
1,[2],10,0.06542919929318386,-0.46807511929824563,0
1,[3],10,0.010528691543697163,-0.05725542402826855,0
22,[1],10,0.037062550259092546,-0.6093826573426573,0
22,[2],10,0.037062550259092546,-0.6093826573426573,0
22,[3],10,0.11173031420740549,-0.27941123333333334,0
2,[1],10,0.08787737156001899,-0.18343653125000003,0
2,[2],10,0.04071106552935419,-0.16863703484320555,0
2,[3],10,0.022665309373923644,-0.1401592474916388,0
3,[1],10,0.058037871435776954,-0.2980130536912751,0
3,[2],10,0.057176050457189646,-0.3875523468013468,0
3,[3],10,0.017080342740654723,-0.38208805154639175,0
4,[1],10,0.06246460337687111,-0.37130324398625425,0
4,[2],10,0.06372652061774088,-0.21759050184501846,0
4,[3],10,0.06534108056292716,-0.6523638398576512,0
5,[1],10,,,0
5,[2],10,0.2218120609206824,-0.2896318859315589,0
5,[3],10,0.4639066432649589,-0.8815309020408163,0
6,[1],10,0.23411250758676574,-0.38999202564102564,0
6,[2],10,0.03266228194756294,-0.2374177317073171,0
6,[345],10,0.047351050829954715,-0.6555175208333333,0
7,[1],10,0.04708402542992261,-0.3622897392857143,0
7,[2],10,0.022426252203679845,-0.2792181006944444,0
7,[3],10,0.040929700818502696,-0.1308042194244604,0
8,[2],10,0.03774535974848284,0.10533819587628866,0
8,[34],10,0.059143268270837906,-0.0072298913043478295,0
9,[2],10,0.015445895621859038,-0.31422116730038024,0
9,[3],10,0.08616090133380117,-0.30623743983402485,0
10,[2],11,0.08013525883482976,-0.3626778159722222,0
10,[3],11,0.03655357541866027,-0.23004325187969926,0
11,[1],11,,,0
11,[2],11,0.017290101166266066,-0.08291095818815332,0
11,[3],11,0.0334343063754374,-0.14728952961672473,0
12,[1],11,0.09315747061819007,-0.523562,0
12,[2],11,0.032363684251284164,-0.4668149655172414,0
12,[3],11,0.04453292513188622,-0.3634206148409894,0
13,[1],11,,,0
13,[2],11,0.04963323417896373,-0.07839697991967871,0
13,[3],11,0.08670271529005269,0.04398021033210331,0
14,[1],11,,,0
14,[24],11,0.05501393615388338,-0.5885174545454546,0
14,[3],11,0.017165421989112636,-0.22420425000000002,0
16,[1],11,,,0
16,[2],11,0.04189559627952702,-0.3155703399339934,0
16,[3],11,0.06631243968522228,-0.37479757295373667,0
17,[1],11,,,0
17,[2],11,0.023780890927133085,-0.30011672327044026,0
17,[34],11,0.05166368908439528,-0.5352583758865248,0
18,[1],11,,,0
18,[2],11,0.08710507887380495,-0.35259368835616434,0
18,[3],11,0.04243712642511894,-0.6306149455782313,0
1,[1],11,,,0
1,[2],11,0.14336916752969558,-0.47383919655172413,0
1,[3],11,0.054246493178291645,-0.22070014237288132,0
22,[1],11,0.04027546958066786,-0.45993371478873235,0
22,[2],11,0.04027546958066786,-0.45993371478873235,0
22,[3],11,0.011331062355135793,-0.4524749625468165,0
2,[1],11,0.07306797885685744,-0.33240244329896906,0
2,[2],11,0.035321225209646305,-0.13351953608247424,0
2,[3],11,0.0176212397565831,-0.2866603513513513,0
3,[1],11,,,0
3,[2],11,0.013836641003605208,-0.2153493804713805,0
3,[3],11,0.017029180517713564,-0.26810648275862065,0
4,[1],11,0.0742316262446388,-0.36464268367346936,0
4,[2],11,0.07189196689047365,-0.45395404744525547,0
4,[3],11,0.2811495039314113,-0.5361458363636364,0
5,[1],11,,,0
5,[2],11,0.04356168036836028,-0.19740966938775512,0
5,[3],11,0.11830919610985191,-0.18355414414414414,0
6,[1],11,0.07767899908000431,-0.3354581096491228,0
6,[2],11,0.19504459629098903,-0.43562516104868915,0
6,[345],11,0.09580113324810058,-0.23327665972222222,0
7,[1],11,,,0
7,[2],11,0.010159430943427538,-0.3767890464285714,0
7,[3],11,0.0607781081595514,-0.18055163036303631,0
8,[2],11,0.09398239047011482,-0.01792754513888889,0
8,[34],11,0.035623717779350875,-0.061490277777777776,0
9,[2],11,0.062361757625501814,-0.47162827985074623,0
9,[3],11,0.020978099254650683,-0.6158842906976744,0
10,[2],12,0.18855518552170536,-0.1931487577854671,0
10,[3],12,0.017561486529149503,-0.18197113553113553,0
11,[1],12,,,0
11,[2],12,0.06984956546663355,-0.2257826550522648,0
11,[3],12,0.1499808034714623,-0.10616296785714287,0
12,[1],12,0.08160982834003308,-0.5701571737588652,0
12,[2],12,0.033194463361602956,-0.2960259037037037,0
12,[3],12,0.12954366405544476,-0.40086912027491406,0
13,[1],12,,,0
13,[2],12,0.08644207311703181,-0.0706810955882353,0
13,[3],12,0.026173144764267037,-0.1505789512195122,0
14,[1],12,,,0
14,[24],12,0.02883534137300468,-0.5754447152317881,0
14,[3],12,0.04594885815130537,-0.41235368085106383,0
16,[1],12,,,0
16,[2],12,0.09893012200021688,-0.444102125,0
16,[3],12,0.058647075685320245,-0.2747711678571429,0
17,[1],12,,,0
17,[2],12,0.07155247028079778,-0.24259364590163934,0
17,[34],12,0.03899576822702243,-0.33122309893992935,0
18,[1],12,,,0
18,[2],12,0.07001089847189151,-0.0013847037037036977,0
18,[3],12,0.07599087463638907,-0.32503716279069766,0
1,[1],12,,,0
1,[2],12,0.043121323314238985,-0.23467780219780215,0
1,[3],12,0.01699379720079011,-0.36114933101045293,0
22,[1],12,0.04048431436882464,-0.04929390812720849,0
22,[2],12,0.04048431436882464,-0.04929390812720849,0
22,[3],12,0.05338722198891979,-0.4185126327272727,0
2,[1],12,0.01936435852548655,-0.31675610437710433,0
2,[2],12,0.02293852058363404,-0.24796373793103446,0
2,[3],12,0.00997694778644552,-0.28604715862068963,0
3,[1],12,,,0
3,[2],12,0.05405003826168938,-0.05722561073825502,0
3,[3],12,0.0070705758926591375,-0.2491014448275862,0
4,[1],12,0.3772468551110557,-0.520479505376344,0
4,[2],12,0.08112772167183444,-0.15202784671532849,0
4,[3],12,0.08870913359993732,-0.6964280459770115,0
5,[1],12,,,0
5,[2],12,0.11248340993971133,-0.09016132467532469,0
5,[3],12,0.4309466277252172,-0.4136137519379845,0
6,[1],12,,,0
6,[2],12,0.10213228498955423,-0.28448872147651005,0
6,[345],12,0.05984638067795456,-0.23278717770034846,0
7,[1],12,,,0
7,[2],12,0.05569114542709711,-0.303938768683274,0
7,[3],12,0.15442654277929174,-0.37621892881355934,0
8,[2],12,0.08343516280212832,-0.04763043103448275,0
8,[34],12,0.11314779524736099,0.24625286428571427,0
9,[2],12,0.07316700689306621,-0.4642050325203252,0
9,[3],12,0.0473883889513721,-0.6589434899598394,0
10,[2],13,0.058219832931499606,-0.21999590252707582,0
10,[3],13,0.07307078289475041,-0.26421944776119405,0
11,[1],13,,,0
11,[2],13,0.15869385317102955,-0.14286665384615385,0
11,[3],13,0.07884943849149277,0.2824806202090592,0
12,[1],13,,,0
12,[2],13,0.056335571808495195,-0.5125702081784388,0
12,[3],13,0.07145664503321694,-0.07555012456747406,0
13,[1],13,,,0
13,[2],13,0.07265075552050355,-0.13323854448398578,0
13,[3],13,0.022875731706015114,-0.34120335317460315,0
14,[1],13,,,0
14,[24],13,0.0051477560855214535,-0.4547687979452054,0
14,[3],13,0.010567876972280133,-0.4125059100346021,0
16,[1],13,,,0
16,[2],13,0.06813203160080643,-0.14396502013422818,0
16,[3],13,0.06937528848506906,-0.2932740577617328,0
17,[1],13,,,0
17,[2],13,0.011611200802269454,-0.33233392352941177,0
17,[34],13,0.005259205975797811,-0.45862656428571424,0
18,[1],13,,,0
18,[2],13,0.07944830696767331,-0.5853849401993356,0
18,[3],13,0.09273449323490607,-0.52087922147651,0
1,[1],13,,,0
1,[2],13,0.09519280950262765,-0.3264591660899654,0
1,[3],13,0.046079589438959206,-0.205038446366782,0
22,[1],13,0.0859392449050072,-0.3224930071428571,0
22,[2],13,0.0859392449050072,-0.3224930071428571,0
22,[3],13,0.02687484982209535,-0.3174815777027027,0
2,[1],13,,,0
2,[2],13,0.011925737299750865,-0.22401374402730378,0
2,[3],13,0.05451754656230174,-0.3747021337792642,0
3,[1],13,,,0
3,[2],13,0.08462831094260738,-0.41983752233676974,0
3,[3],13,0.013273503040962795,-0.3024765085910653,0
4,[1],13,0.13709650870606124,-0.2287147803030303,0
4,[2],13,0.1967891030484841,-0.5553790291970803,0
4,[3],13,0.07171579326416062,-0.15303638628158847,0
5,[1],13,,,0
5,[2],13,0.12512229179609807,-0.13515919776119406,0
5,[3],13,0.08166400142861154,-0.21409811206896553,0
6,[1],13,,,0
6,[2],13,0.053167642990399167,-0.2355484372881356,0
6,[345],13,0.04000204851736798,-0.09732971381578948,0
7,[1],13,,,0
7,[2],13,0.038840356127359685,-0.3656505806451613,0
7,[3],13,0.04731164105442736,-0.3844159967532467,0
8,[2],13,0.052927252406574775,0.10435222491349481,0
8,[34],13,0.050862020093228315,-0.02828868543046358,0
9,[2],13,0.012813257364394868,-0.2693211173913044,0
9,[3],13,0.0897580584732648,-0.5144462129277566,0
10,[2],14,0.05290384738280762,-0.2781384945848376,0
10,[3],14,0.04770126195447428,-0.16129352500000002,0
11,[1],14,,,0
11,[2],14,0.06890829476538021,-0.31620013804713804,0
11,[3],14,0.10303632173478296,0.2399317351916376,0
12,[1],14,,,0
12,[2],14,0.048840200155880927,-0.19524239846743296,0
12,[3],14,0.0982945276730768,-0.2999657038327526,0
13,[1],14,,,0
13,[2],14,0.055063286987895387,-0.2585176136363636,0
13,[3],14,0.024034081744348856,-0.03501697211155378,0
14,[1],14,,,0
14,[24],14,0.005836723589437368,-0.5804999108527132,0
14,[3],14,0.11408402357489758,-0.8308451241134752,0
16,[1],14,,,0
16,[2],14,0.11895436767272279,-0.4349350451612904,0
16,[3],14,0.051502684744423335,-0.3149378439716312,0
17,[1],14,,,0
17,[2],14,0.0226994717603577,-0.16783961890243904,0
17,[34],14,0.042771951421503696,-0.23821173646209387,0
18,[1],14,,,0
18,[2],14,0.01829705721032202,-0.7327434794520548,0
18,[3],14,0.02860181125031337,-0.2870873256578948,0
1,[1],14,,,0
1,[2],14,0.1481858752826198,-0.32689811660777385,0
1,[3],14,0.17572674014350448,-0.1964339593220339,0
22,[1],14,0.0770459093705254,-0.16509694680851064,0
22,[2],14,0.0770459093705254,-0.16509694680851064,0
22,[3],14,0.04076878795737296,-0.3226970537634409,0
2,[1],14,,,0
2,[2],14,0.016973125990910738,-0.2567182491349481,0
2,[3],14,0.007818069858755989,-0.2914362833333333,0
3,[1],14,,,0
3,[2],14,0.03848017795099686,-0.3192611689189189,0
3,[3],14,0.10874802206081033,-0.7153493287671233,0
4,[1],14,,,0
4,[2],14,0.16742210327822005,-0.47228008778625963,0
4,[3],14,0.14493112251893897,-0.43189677898550727,0
5,[1],14,,,0
5,[2],14,0.10434379736480422,-0.03180131386861314,0
5,[3],14,0.2778388374571187,0.5977270579710144,0
6,[1],14,,,0
6,[2],14,0.015968599079333547,-0.04782483793103449,0
6,[345],14,0.1617673532292752,-0.4137285288135593,0
7,[1],14,,,0
7,[2],14,0.04883846682143137,-0.38623380215827335,0
7,[3],14,0.018444414334402706,-0.18134858620689653,0
8,[2],14,0.03907864976557067,0.31655889788732394,0
8,[34],14,0.045045043828427805,-0.21980951379310343,0
9,[2],14,0.019016357300147516,-0.5038372669491525,0
9,[3],14,0.3868455663614492,-0.8041383857677903,0
10,[2],15,0.10082567218594274,-0.36588836764705884,0
10,[3],15,0.02882616424952375,-0.3794649851851852,0
11,[1],15,,,0
11,[2],15,0.10728186833382578,-0.12642781578947368,0
11,[3],15,0.051054013891212974,-0.09834406028368795,0
12,[1],15,,,0
12,[2],15,0.041892869063578454,-0.5379320072727274,0
12,[3],15,0.019657184264962303,-0.33131864056939503,0
13,[1],15,,,0
13,[2],15,0.08969239583138237,0.09640608053691276,0
13,[3],15,0.026196412478412284,-0.16118500395256918,0
14,[1],15,,,0
14,[24],15,0.004553533224883062,-0.5895327902097901,0
14,[3],15,0.026393486653425616,-0.6320722720848058,0
16,[1],15,,,0
16,[2],15,0.14287115953679178,-0.26107413057324835,0
16,[3],15,0.1225309834643226,-0.19433211851851853,0
17,[1],15,,,0
17,[2],15,0.01201643259626308,-0.36808446951219514,0
17,[34],15,0.021378010056568964,-0.26986276000000003,0
18,[1],15,,,0
18,[2],15,0.058331327849036975,-0.2688544425675676,0
18,[3],15,0.10055238640855324,-0.5052963658536586,0
1,[1],15,,,0
1,[2],15,0.048942260030802334,-0.12268210211267606,0
1,[3],15,0.023234209333715967,-0.540659809352518,0
22,[1],15,0.08161544765456699,-0.6549115241635688,0
22,[2],15,0.08161544765456699,-0.6549115241635688,0
22,[3],15,0.026275129946834813,-0.17405468333333335,0
2,[1],15,,,0
2,[2],15,0.03887816601032934,-0.23709148601398602,0
2,[3],15,0.028273758192509702,-0.26683598939929326,0
3,[1],15,,,0
3,[2],15,0.06860768320339093,-0.3686161911262799,0
3,[3],15,0.018482860205573003,-0.039721180602006696,0
4,[1],15,,,0
4,[2],15,0.13861003364566368,-0.4936359398496241,0
4,[3],15,0.08885850046391403,-0.6515669103448276,0
5,[1],15,,,0
5,[2],15,0.1954902057514365,-0.05696163636363637,0
5,[3],15,0.04859782477741332,0.2978236047619048,0
6,[1],15,,,0
6,[2],15,0.06500697698849624,-0.3324328983050847,0
6,[345],15,0.056519779857347026,-0.18638982653061223,0
7,[1],15,,,0
7,[2],15,0.03217474562067735,-0.2854184910394265,0
7,[3],15,0.055360772037640046,-0.2201388239202658,0
8,[2],15,0.04778907338551772,0.026813470790378005,0
8,[34],15,0.02215961399828231,0.06259628523489932,0
9,[2],15,0.015272968130022898,-0.4827021581027668,0
9,[3],15,0.06168399618590548,-0.5847500882352942,0
10,[2],16,0.09230304053725713,-0.16246740363636364,0
10,[3],16,0.014278615832285513,-0.4245407740740741,0
11,[1],16,,,0
11,[2],16,0.2701924458259675,-0.47560232624113474,0
11,[3],16,0.24682003562559152,-0.4137230070422535,0
12,[1],16,,,0
12,[2],16,0.15897902618051854,-0.2808362652329749,0
12,[3],16,0.09415890932091053,-0.49569893884892086,0
13,[1],16,,,0
13,[2],16,0.023641995016540032,-0.02065225468164794,0
13,[3],16,0.044690431227820106,-0.18595696666666664,0
14,[1],16,,,0
14,[24],16,0.009233922805804302,-0.659216254180602,0
14,[3],16,0.012645168051784167,-0.45243490492957744,0
16,[1],16,,,0
16,[2],16,0.04038714401800661,-0.4348493516129033,0
16,[3],16,0.017694491320633714,-0.20589778966789668,0
17,[1],16,,,0
17,[2],16,0.0469105571918201,-0.24454435454545453,0
17,[34],16,0.060979879896984085,-0.4998137604562738,0
18,[1],16,,,0
18,[2],16,0.022809395741903382,-0.09781796710526315,0
18,[3],16,0.13775384401429952,-0.7136228496732027,0
1,[1],16,,,0
1,[2],16,0.05453245376592856,-0.33241421403508775,0
1,[3],16,0.021166176150579735,-0.21608717647058825,0
22,[1],16,0.04520182683121399,-0.28410209712230217,0
22,[2],16,0.04520182683121399,-0.28410209712230217,0
22,[3],16,0.192239012217183,-0.3963488727915194,0
2,[1],16,,,0
2,[2],16,0.01627876377866679,-0.3047342272727273,0
2,[3],16,0.026194226647698805,-0.21511110169491524,0
3,[1],16,,,0
3,[2],16,0.04660983409506624,-0.42154352,0
3,[3],16,0.04509146486076818,-0.2091665622895623,0
4,[1],16,,,0
4,[2],16,0.1780664592362015,-0.5605301428571428,0
4,[3],16,0.13299589580232146,-0.27092016845878136,0
5,[1],16,,,0
5,[2],16,0.3278305974196451,0.0625809573643411,0
5,[3],16,0.10420722689469568,-0.272127423580786,0
6,[1],16,,,0
6,[2],16,0.1251594776347554,-0.3780739559322034,0
6,[345],16,0.057517591166920276,-0.49278198310810806,0
7,[1],16,,,0
7,[2],16,0.06610269147564482,-0.1144373,0
7,[3],16,0.1954168773731429,-0.16255027419354842,0
8,[2],16,0.014427372982895979,-0.08463469624573379,0
8,[34],16,0.059223464884758166,-0.16713199326599326,0
9,[2],16,0.03678032811174286,-0.473508992481203,0
9,[3],16,0.06088445202513316,-0.58461757421875,0
10,[2],17,0.10057047221406949,-0.22866636585365852,0
10,[3],17,0.01509346939624513,-0.3570224562737643,0
11,[1],17,,,0
11,[2],17,0.08582776558263237,-0.5143295672727273,0
11,[3],17,0.0689958081751175,-0.0072062013651877175,0
12,[1],17,,,0
12,[2],17,0.09713228694835203,-0.3442389288256228,0
12,[3],17,0.06110296803577294,-0.2736092,0
13,[1],17,,,0
13,[2],17,0.05880137869610054,-0.2636357665505227,0
13,[3],17,0.08639726802388671,-0.2784552426778243,0
14,[1],17,,,0
14,[24],17,0.04883262842440643,-0.5185853228070174,0
14,[3],17,0.01599125440955901,-0.4335615363321799,0
16,[1],17,,,0
16,[2],17,0.10711114499284742,-0.3420845404530744,0
16,[3],17,0.05731823426402664,-0.4058856059479554,0
17,[1],17,,,0
17,[2],17,0.022429693505670256,-0.3958198804664723,0
17,[34],17,0.02739603196715336,-0.46349260666666664,0
18,[1],17,,,0
18,[2],17,0.10972582461855102,-0.13671796527777777,0
18,[3],17,0.14156141766926345,-0.48952735958904114,0
1,[1],17,,,0
1,[2],17,0.029460821109194384,-0.593322300330033,0
1,[3],17,0.008205670000131431,-0.22630449823321555,0
22,[1],17,0.15117607027156002,-0.49021166791044785,0
22,[2],17,0.15117607027156002,-0.49021166791044785,0
22,[3],17,0.03017575263811959,-0.08873400675675676,0
2,[1],17,,,0
2,[2],17,0.03415720835380701,-0.31529445945945944,0
2,[3],17,0.025290349730498124,-0.15497136734693875,0
3,[1],17,,,0
3,[2],17,0.033937830428518535,-0.5066765353535354,0
3,[3],17,0.02432178287935687,-0.16485141806020068,0
4,[1],17,,,0
4,[2],17,0.17239034940986936,-0.8439388345864661,0
4,[3],17,0.07443935917550973,-0.4080356385135135,0
5,[1],17,,,0
5,[2],17,0.10396526250413528,-0.3935298883116883,0
5,[3],17,0.15477283057064123,0.33332062770562765,0
6,[1],17,,,0
6,[2],17,0.09324756462877776,-0.21019915050167226,0
6,[345],17,0.23380831904075364,-0.3241022482993197,0
7,[1],17,,,0
7,[2],17,0.022301874498533686,-0.23979413103448277,0
7,[3],17,0.015775101399512853,-0.35522819741100325,0
8,[2],17,0.18832048432209014,0.233347023890785,0
8,[34],17,0.026347813347638072,0.14197800673400673,0
9,[2],17,0.022844066761328736,-0.3761957322834646,0
9,[3],17,0.0699435384109427,-0.40634104270462634,0
10,[2],18,0.10850569997129969,-0.5993524048442908,0
10,[3],18,0.1042228025284019,-0.2927485167286245,0
11,[1],18,,,0
11,[2],18,0.048176455836372895,-0.13929646762589928,0
11,[3],18,0.13478239783012297,0.1504728422818792,0
12,[1],18,,,0
12,[2],18,0.06963161119438728,-0.4761465381944444,0
12,[3],18,0.047582065799032465,-0.23720940282685513,0
13,[1],18,,,0
13,[2],18,0.13953000410936192,-0.08418041176470588,0
13,[3],18,0.044184494864261424,-0.26223710743801654,0
14,[1],18,,,0
14,[24],18,0.010845104824608931,-0.41617276223776223,0
14,[3],18,0.019243596732090577,-0.12731264184397162,0
16,[1],18,,,0
16,[2],18,0.08954591570847983,-0.7396700604026845,0
16,[3],18,0.0845875267633357,-0.41639218959107804,0
17,[1],18,,,0
17,[2],18,0.06768427570687677,-0.46409766265060237,0
17,[34],18,0.05833690635992604,-0.3201890856164384,0
18,[1],18,,,0
18,[2],18,0.010452991163056686,-0.31522684949832774,0
18,[3],18,0.1556871158004858,-0.2159278934707904,0
1,[1],18,,,0
1,[2],18,0.07507165652778185,-0.7100162701754386,0
1,[3],18,0.030930585910298,-0.18287723529411767,0
22,[1],18,0.036493977646099185,-0.08345616845878136,0
22,[2],18,0.036493977646099185,-0.08345616845878136,0
22,[3],18,0.019158623708984964,-0.3560895543859649,0
2,[1],18,,,0
2,[2],18,0.01648066511751893,-0.18483147972972971,0
2,[3],18,0.00952971325032687,-0.18469777666666665,0
3,[1],18,,,0
3,[2],18,0.05671051758727623,-0.0465320033557047,0
3,[3],18,0.03093261069850937,-0.10805940202702703,0
4,[1],18,,,0
4,[2],18,0.10142520987079386,-0.3790895795454545,0
4,[3],18,0.17356983340449342,-0.453636,0
5,[1],18,,,0
5,[2],18,0.13179827923707874,-0.1402420404411765,0
5,[3],18,0.1556262778087114,-0.17987620627802692,0
6,[1],18,,,0
6,[2],18,0.1666718126958247,-0.14975451475409837,0
6,[345],18,0.014154067652749906,-0.4648650877192983,0
7,[1],18,,,0
7,[2],18,0.013831250226516555,-0.3726784414715719,0
7,[3],18,0.06020864174097878,-0.12862727960526316,0
8,[2],18,0.11344969387166995,-0.09024403412969283,0
8,[34],18,0.04882233818757171,-0.048360484848484854,0
9,[2],18,0.025206841911760126,-0.41488450557620815,0
9,[3],18,0.020074246115416982,-0.5729753854545454,0
10,[2],19,0.08487411698327847,-0.21102801694915255,0
10,[3],19,0.10978625127173355,-0.40386942049469965,0
11,[1],19,,,0
11,[2],19,0.017553401394600945,-0.3683734128113879,0
11,[3],19,0.008144083360121141,0.03174857190635452,0
12,[1],19,,,0
12,[2],19,0.09992970217370636,-0.4751923240418119,0
12,[3],19,0.043299421055539807,-0.48823246296296297,0
13,[1],19,,,0
13,[2],19,0.15390606112491675,-0.13867261204013379,0
13,[3],19,0.01990571910391408,-0.37514087890625,0
14,[1],19,,,0
14,[24],19,0.04804726139188809,-0.5538544839857652,0
14,[3],19,0.02501206251504038,-0.08365959057971013,0
16,[1],19,,,0
16,[2],19,0.20841991061852475,-0.6254791999999999,0
16,[3],19,0.05108011265129073,-0.3334197886792453,0
17,[1],19,,,0
17,[2],19,0.028159189421973735,-0.34934543582089556,0
17,[34],19,0.014291872388451555,-0.3698504738675958,0
18,[1],19,,,0
18,[2],19,0.04982209974098829,-0.42623684641638226,0
18,[3],19,0.01998887416687571,-0.30758970629370624,0
1,[1],19,,,0
1,[2],19,0.060118086047279376,-0.4974685865724382,0
1,[3],19,0.05903580243190411,-0.3107369359430605,0
22,[1],19,0.08632889822468781,-0.5266584229390682,0
22,[2],19,0.08632889822468781,-0.5266584229390682,0
22,[3],19,0.06671025397723354,-0.530276352112676,0
2,[1],19,,,0
2,[2],19,0.016242580471753393,-0.2690442881355932,0
2,[3],19,0.012775404868579407,-0.25982602405498284,0
3,[1],19,,,0
3,[2],19,0.024326229736324045,-0.18450154515050166,0
3,[3],19,0.0770558497670444,-0.19724295622895627,0
4,[1],19,,,0
