Subject,Mode,ScenarioName,UniqueID,ROI,reactionTime,Week,ParticipantID,MatchID,Case,Location,Gender,minHeadwayDist,EventId,Event
3220023w1,Experimenter,"Load, Event",1694636868,3,1.14,1,3220023,23,Case,OSU,Female,13.351211,2,Cut-off
3220023w1,Experimenter,"Load, Event",1694636868,1,0.87,1,3220023,23,Case,OSU,Female,9.790429,1,Cut-in
3220023w1,Experimenter,"Load, Event",1694636868,5,1.13,1,3220023,23,Case,OSU,Female,10000.0,3,Trashtip
3220021w1,Experimenter,"No Load, Event",1679949488,3,0.83,1,3220021,21,Case,OSU,Female,10000.0,2,Trashtip
3220021w1,Experimenter,"No Load, Event",1679949488,1,0.9,1,3220021,21,Case,OSU,Female,10000.0,1,Trashtip
3220021w1,Experimenter,"No Load, Event",1679949488,5,1.78,1,3220021,21,Case,OSU,Female,15.911114,3,Cut-off 
3220020w1,Experimenter,"No Load, Event",1677705390,3,,1,3220020,20,Case,OSU,Female,10000.0,2,Trashtip
3220020w1,Experimenter,"No Load, Event",1677705390,1,,1,3220020,20,Case,OSU,Female,10000.0,1,Trashtip
3220020w1,Experimenter,"No Load, Event",1677705390,5,1.67,1,3220020,20,Case,OSU,Female,13.161006,3,Cut-off 
3220027w1,Experimenter,"No Load, Event",1698430723,3,1.43,1,3220027,27,Case,OSU,Female,37.866033,2,Trashtip
3220027w1,Experimenter,"No Load, Event",1698430723,1,1.31,1,3220027,27,Case,OSU,Female,10000.0,1,Trashtip
3220027w1,Experimenter,"No Load, Event",1698430723,5,1.94,1,3220027,27,Case,OSU,Female,15.068583,3,Cut-off 
3220023w1,Experimenter,"No Load, Event",1694637411,1,0.8,1,3220023,23,Case,OSU,Female,10000.0,1,Trashtip
3220023w1,Experimenter,"No Load, Event",1694637411,3,0.8,1,3220023,23,Case,OSU,Female,20.378797,2,Trashtip
3220023w1,Experimenter,"No Load, Event",1694637411,5,1.17,1,3220023,23,Case,OSU,Female,17.213707,3,Cut-off 
3220026w1,Experimenter,"No Load, Event",1697652743,3,0.23,1,3220026,26,Case,OSU,Female,66.655367,2,Trashtip
3220026w1,Experimenter,"No Load, Event",1697652743,1,0.93,1,3220026,26,Case,OSU,Female,10000.0,1,Trashtip
3220026w1,Experimenter,"No Load, Event",1697652743,5,1.93,1,3220026,26,Case,OSU,Female,19.534624,3,Cut-off 
3220026w1,Experimenter,"Load, Event",1697652148,1,1.78,1,3220026,26,Case,OSU,Female,20.169133,1,Cut-in
3220026w1,Experimenter,"Load, Event",1697652148,5,2.2,1,3220026,26,Case,OSU,Female,10000.0,3,Trashtip
3220026w1,Experimenter,"Load, Event",1697652148,3,1.93,1,3220026,26,Case,OSU,Female,15.703095,2,Cut-off
3220027w1,Experimenter,"Load, Event",1698430194,1,0.97,1,3220027,27,Case,OSU,Female,15.518686,1,Cut-in
3220027w1,Experimenter,"Load, Event",1698430194,3,1.75,1,3220027,27,Case,OSU,Female,15.549716,2,Cut-off
3220027w1,Experimenter,"Load, Event",1698430194,5,1.7,1,3220027,27,Case,OSU,Female,10000.0,3,Trashtip
5110007w1,Experimenter,"Load, Event",1688846137,3,1.583,1,5110007,7,Control,UAB,Male,13.933884,2,Cut-off
5110007w1,Experimenter,"Load, Event",1688846137,1,1.165,1,5110007,7,Control,UAB,Male,11.747674,1,Cut-in
5110007w1,Experimenter,"Load, Event",1688846137,5,,1,5110007,7,Control,UAB,Male,10000.0,3,Trashtip
5110006w1,Experimenter,"No Load, Event",1668546670,5,2.349,1,5110006,6,Control,UAB,Male,7.502371,3,Cut-off 
5110006w1,Experimenter,"No Load, Event",1668546670,1,,1,5110006,6,Control,UAB,Male,10000.0,1,Trashtip
5110006w1,Experimenter,"No Load, Event",1668546670,3,,1,5110006,6,Control,UAB,Male,10000.0,2,Trashtip
5110006w1,Experimenter,"Load, Event",1668545970,3,2.015,1,5110006,6,Control,UAB,Male,13.283109,2,Cut-off
5110006w1,Experimenter,"Load, Event",1668545970,1,0.667,1,5110006,6,Control,UAB,Male,14.771759,1,Cut-in
5110006w1,Experimenter,"Load, Event",1668545970,5,,1,5110006,6,Control,UAB,Male,10000.0,3,Trashtip
5110007w1,Experimenter,"No Load, Event",1688846705,3,,1,5110007,7,Control,UAB,Male,10000.0,2,Trashtip
5110007w1,Experimenter,"No Load, Event",1688846705,1,,1,5110007,7,Control,UAB,Male,10000.0,1,Trashtip
5110007w1,Experimenter,"No Load, Event",1688846705,5,0.584,1,5110007,7,Control,UAB,Male,18.471363,3,Cut-off 
5110004w1,Experimenter,"No Load, Event",1688761927,3,,1,5110004,4,Control,UAB,Male,10000.0,2,Trashtip
5110004w1,Experimenter,"No Load, Event",1688761927,1,,1,5110004,4,Control,UAB,Male,10000.0,1,Trashtip
5110004w1,Experimenter,"No Load, Event",1688761927,5,0.0,1,5110004,4,Control,UAB,Male,20.487314,3,Cut-off 
5110006w1,Experimenter,Practice,1668543733,3,,1,5110006,6,Control,UAB,Male,10000.0,2,
5110006w1,Experimenter,Practice,1668543733,1,,1,5110006,6,Control,UAB,Male,10000.0,1,
5110006w1,Experimenter,Practice,1668543733,5,2.501,1,5110006,6,Control,UAB,Male,50.365042,3,
5110004w1,Experimenter,"Load, Event",1688761252,3,1.484,1,5110004,4,Control,UAB,Male,13.600885,2,Cut-off
5110004w1,Experimenter,"Load, Event",1688761252,1,0.683,1,5110004,4,Control,UAB,Male,18.118949,1,Cut-in
5110004w1,Experimenter,"Load, Event",1688761252,5,,1,5110004,4,Control,UAB,Male,10000.0,3,Trashtip
5120001w1,Experimenter,"Load, Event",1686688817,3,1.951,1,5120001,1,Control,UAB,Female,11.548877,2,Cut-off
5120001w1,Experimenter,"Load, Event",1686688817,1,0.815,1,5120001,1,Control,UAB,Female,17.165932,1,Cut-in
5120001w1,Experimenter,"Load, Event",1686688817,5,,1,5120001,1,Control,UAB,Female,10000.0,3,Trashtip
5110008w1,Experimenter,"Load, Event",1671559827,3,1.267,1,5110008,8,Control,UAB,Male,13.615884,2,Cut-off
5110008w1,Experimenter,"Load, Event",1671559827,1,0.117,1,5110008,8,Control,UAB,Male,84.197588,1,Cut-in
5120000w1,Experimenter,"Load, Event",13,3,2.167,1,5120000,0,Control,UAB,Female,7.997738,2,Cut-off
5120000w1,Experimenter,"Load, Event",13,1,0.749,1,5120000,0,Control,UAB,Female,8.14597,1,Cut-in
5120000w1,Experimenter,"Load, Event",13,5,,1,5120000,0,Control,UAB,Female,10000.0,3,Trashtip
5110008w1,Experimenter,Practice,1671557949,3,,1,5110008,8,Control,UAB,Male,10000.0,2,
5110008w1,Experimenter,Practice,1671557949,1,,1,5110008,8,Control,UAB,Male,10000.0,1,
5110008w1,Experimenter,Practice,1671557949,5,0.0,1,5110008,8,Control,UAB,Male,32.616217,3,
5120000w1,Experimenter,"No Load, Event",11,3,,1,5120000,0,Control,UAB,Female,22.904669,2,Trashtip
5120000w1,Experimenter,"No Load, Event",11,1,,1,5120000,0,Control,UAB,Female,10000.0,1,Trashtip
5120000w1,Experimenter,"No Load, Event",11,5,1.949,1,5120000,0,Control,UAB,Female,9.246762,3,Cut-off 
5120003w1,Experimenter,"Load, Event",1686342524,3,1.884,1,5120003,3,Control,UAB,Female,12.215021,2,Cut-off
5120003w1,Experimenter,"Load, Event",1686342524,1,0.634,1,5120003,3,Control,UAB,Female,20.804922,1,Cut-in
5120003w1,Experimenter,"Load, Event",1686342524,5,0.484,1,5120003,3,Control,UAB,Female,10000.0,3,Trashtip
5120003w1,Experimenter,"No Load, Event",1686343088,3,,1,5120003,3,Control,UAB,Female,10000.0,2,Trashtip
5120003w1,Experimenter,"No Load, Event",1686343088,1,,1,5120003,3,Control,UAB,Female,10000.0,1,Trashtip
5120003w1,Experimenter,"No Load, Event",1686343088,5,1.416,1,5120003,3,Control,UAB,Female,18.388252,3,Cut-off 
5120010w1,Experimenter,"No Load, Event",1689352738,3,,1,5120010,10,Control,UAB,Female,10000.0,2,Trashtip
5120010w1,Experimenter,"No Load, Event",1689352738,1,,1,5120010,10,Control,UAB,Female,10000.0,1,Trashtip
5120010w1,Experimenter,"No Load, Event",1689352738,5,0.0,1,5120010,10,Control,UAB,Female,21.288482,3,Cut-off 
5120005w1,Experimenter,"No Load, Event",1670944154,3,,1,5120005,5,Control,UAB,Female,10000.0,2,Trashtip
5120005w1,Experimenter,"No Load, Event",1670944154,1,,1,5120005,5,Control,UAB,Female,10000.0,1,Trashtip
5120005w1,Experimenter,"No Load, Event",1670944154,5,0.2,1,5120005,5,Control,UAB,Female,19.126328,3,Cut-off 
5120005w1,Experimenter,"Load, Event",1670943554,3,1.4,1,5120005,5,Control,UAB,Female,15.044839,2,Cut-off
5120005w1,Experimenter,"Load, Event",1670943554,1,0.751,1,5120005,5,Control,UAB,Female,15.657737,1,Cut-in
5120005w1,Experimenter,"Load, Event",1670943554,5,0.617,1,5120005,5,Control,UAB,Female,10000.0,3,Trashtip
5120011w1,Experimenter,"Load, Event",1702046029,3,1.965,1,5120011,11,Control,UAB,Female,11.114587,2,Cut-off
5120011w1,Experimenter,"Load, Event",1702046029,1,0.883,1,5120011,11,Control,UAB,Female,21.303507,1,Cut-in
5120011w1,Experimenter,"Load, Event",1702046029,5,1.249,1,5120011,11,Control,UAB,Female,10000.0,3,Trashtip
5120010w1,Experimenter,"Load, Event",1689352031,3,0.799,1,5120010,10,Control,UAB,Female,16.207625,2,Cut-off
5120010w1,Experimenter,"Load, Event",1689352031,1,2.399,1,5120010,10,Control,UAB,Female,16.360448,1,Cut-in
5120010w1,Experimenter,"Load, Event",1689352031,5,,1,5120010,10,Control,UAB,Female,10000.0,3,Trashtip
5210004w1,Experimenter,"Load, Event",1649451847,5,1.53,1,5210004,4,Control,OSU,Male,10000.0,3,Trashtip
5210004w1,Experimenter,"Load, Event",1649451847,3,1.23,1,5210004,4,Control,OSU,Male,15.576636,2,Cut-off
5210004w1,Experimenter,"Load, Event",1649451847,1,0.64,1,5210004,4,Control,OSU,Male,27.027523,1,Cut-in
5120012w1,Experimenter,"No Load, Event",1701980549,3,,1,5120012,12,Control,UAB,Female,10000.0,2,Trashtip
5120012w1,Experimenter,"No Load, Event",1701980549,1,,1,5120012,12,Control,UAB,Female,10000.0,1,Trashtip
5120012w1,Experimenter,"No Load, Event",1701980549,5,1.251,1,5120012,12,Control,UAB,Female,14.808337,3,Cut-off 
5120012w1,Experimenter,"Load, Event",1701979834,3,1.101,1,5120012,12,Control,UAB,Female,14.109893,2,Cut-off
5120012w1,Experimenter,"Load, Event",1701979834,1,1.283,1,5120012,12,Control,UAB,Female,13.433184,1,Cut-in
5120012w1,Experimenter,"Load, Event",1701979834,5,0.551,1,5120012,12,Control,UAB,Female,10000.0,3,Trashtip
5120011w1,Experimenter,"No Load, Event",1702046770,3,,1,5120011,11,Control,UAB,Female,10000.0,2,Trashtip
5120011w1,Experimenter,"No Load, Event",1702046770,1,,1,5120011,11,Control,UAB,Female,10000.0,1,Trashtip
5120011w1,Experimenter,"No Load, Event",1702046770,5,1.116,1,5120011,11,Control,UAB,Female,16.635717,3,Cut-off 
5120013w1,Experimenter,"No Load, Event",1701704434,3,,1,5120013,13,Control,UAB,Female,10000.0,2,Trashtip
5120013w1,Experimenter,"No Load, Event",1701704434,1,,1,5120013,13,Control,UAB,Female,10000.0,1,Trashtip
5120013w1,Experimenter,"No Load, Event",1701704434,5,0.151,1,5120013,13,Control,UAB,Female,21.746507,3,Cut-off 
5120013w1,Experimenter,"Load, Event",1701703812,3,1.134,1,5120013,13,Control,UAB,Female,16.814254,2,Cut-off
5120013w1,Experimenter,"Load, Event",1701703812,1,0.684,1,5120013,13,Control,UAB,Female,15.338539,1,Cut-in
5120013w1,Experimenter,"Load, Event",1701703812,5,,1,5120013,13,Control,UAB,Female,10000.0,3,Trashtip
5210004w1,Experimenter,"No Load, Event",1649452428,5,1.67,1,5210004,4,Control,OSU,Male,15.46842,3,Cut-off 
5210004w1,Experimenter,"No Load, Event",1649452428,1,0.88,1,5210004,4,Control,OSU,Male,10000.0,1,Trashtip
5210004w1,Experimenter,"No Load, Event",1649452428,3,1.03,1,5210004,4,Control,OSU,Male,48.254003,2,Trashtip
5210006w1,Experimenter,"Load, Event",1704827399,3,2.13,1,5210006,6,Control,OSU,Male,12.903105,2,Cut-off
5210006w1,Experimenter,"Load, Event",1704827399,1,0.95,1,5210006,6,Control,OSU,Male,18.725866,1,Cut-in
5210006w1,Experimenter,"Load, Event",1704827399,5,2.2,1,5210006,6,Control,OSU,Male,10000.0,3,Trashtip
5210006w1,Experimenter,"No Load, Event",1704828060,3,1.317,1,5210006,6,Control,OSU,Male,52.503204,2,Trashtip
5210006w1,Experimenter,"No Load, Event",1704828060,1,1.55,1,5210006,6,Control,OSU,Male,10000.0,1,Trashtip
5210006w1,Experimenter,"No Load, Event",1704828060,5,1.916,1,5210006,6,Control,OSU,Male,17.577174,3,Cut-off 
5210008w1,Experimenter,"No Load, Event",1660846221,3,,1,5210008,8,Control,OSU,Male,10000.0,2,Trashtip
5210008w1,Experimenter,"No Load, Event",1660846221,1,,1,5210008,8,Control,OSU,Male,10000.0,1,Trashtip
5210008w1,Experimenter,"No Load, Event",1660846221,5,1.86,1,5210008,8,Control,OSU,Male,3.275601,3,Cut-off 
5210008w1,Experimenter,"Load, Event",1660845748,3,1.87,1,5210008,8,Control,OSU,Male,9.473649,2,Cut-off
5210008w1,Experimenter,"Load, Event",1660845748,1,0.83,1,5210008,8,Control,OSU,Male,8.130623,1,Cut-in
5210008w1,Experimenter,"Load, Event",1660845748,5,,1,5210008,8,Control,OSU,Male,10000.0,3,Trashtip
5210012w1,Experimenter,"Load, Event",1706731207,3,1.88,1,5210012,12,Control,OSU,Male,15.089233,2,Cut-off
5210012w1,Experimenter,"Load, Event",1706731207,1,1.02,1,5210012,12,Control,OSU,Male,10.471757,1,Cut-in
5210012w1,Experimenter,"Load, Event",1706731207,5,2.0,1,5210012,12,Control,OSU,Male,10000.0,3,Trashtip
5210009w1,Experimenter,"No Load, Event",1654012629,3,1.05,1,5210009,9,Control,OSU,Male,10000.0,2,Trashtip
5210009w1,Experimenter,"No Load, Event",1654012629,1,0.83,1,5210009,9,Control,OSU,Male,10000.0,1,Trashtip
5210009w1,Experimenter,"No Load, Event",1654012629,5,0.98,1,5210009,9,Control,OSU,Male,15.431515,3,Cut-off 
5210010w1,Experimenter,"No Load, Event",1686069276,1,0.87,1,5210010,10,Control,OSU,Male,10000.0,1,Trashtip
5210010w1,Experimenter,"No Load, Event",1686069276,3,0.66,1,5210010,10,Control,OSU,Male,10000.0,2,Trashtip
5210010w1,Experimenter,"No Load, Event",1686069276,5,1.82,1,5210010,10,Control,OSU,Male,16.664942,3,Cut-off 
5210009w1,Experimenter,"Load, Event",1654012057,3,1.31,1,5210009,9,Control,OSU,Male,13.51143,2,Cut-off
5210009w1,Experimenter,"Load, Event",1654012057,1,0.63,1,5210009,9,Control,OSU,Male,19.1867,1,Cut-in
5210009w1,Experimenter,"Load, Event",1654012057,5,2.16,1,5210009,9,Control,OSU,Male,10000.0,3,Trashtip
5210010w1,Experimenter,"Load, Event",1686068623,3,2.66,1,5210010,10,Control,OSU,Male,19.342259,2,Cut-off
5210010w1,Experimenter,"Load, Event",1686068623,1,0.61,1,5210010,10,Control,OSU,Male,22.100641,1,Cut-in
5210010w1,Experimenter,"Load, Event",1686068623,5,1.7,1,5210010,10,Control,OSU,Male,10000.0,3,Trashtip
5210016w1,Experimenter,"Load, Event",1668116896,5,1.21,1,5210016,16,Control,OSU,Male,10000.0,3,Trashtip
5210016w1,Experimenter,"Load, Event",1668116896,1,0.67,1,5210016,16,Control,OSU,Male,18.792549,1,Cut-in
5210016w1,Experimenter,"Load, Event",1668116896,3,1.45,1,5210016,16,Control,OSU,Male,16.934232,2,Cut-off
5210012w1,Experimenter,"No Load, Event",1706731735,3,1.3,1,5210012,12,Control,OSU,Male,26.535042,2,Trashtip
5210012w1,Experimenter,"No Load, Event",1706731735,1,,1,5210012,12,Control,OSU,Male,10000.0,1,Trashtip
5210012w1,Experimenter,"No Load, Event",1706731735,5,1.38,1,5210012,12,Control,OSU,Male,16.472213,3,Cut-off 
5210018w1,Experimenter,"Load, Event",1708545216,3,1.34,1,5210018,18,Control,OSU,Male,20.062318,2,Cut-off
5210018w1,Experimenter,"Load, Event",1708545216,1,0.69,1,5210018,18,Control,OSU,Male,29.912381,1,Cut-in
5210018w1,Experimenter,"Load, Event",1708545216,5,1.96,1,5210018,18,Control,OSU,Male,10000.0,3,Trashtip
5210016w1,Experimenter,"No Load, Event",1668117362,5,1.3,1,5210016,16,Control,OSU,Male,16.192042,3,Cut-off 
5210016w1,Experimenter,"No Load, Event",1668117362,3,0.83,1,5210016,16,Control,OSU,Male,10000.0,2,Trashtip
5210016w1,Experimenter,"No Load, Event",1668117362,1,0.81,1,5210016,16,Control,OSU,Male,10000.0,1,Trashtip
5210018w1,Experimenter,"No Load, Event",1708545840,5,1.17,1,5210018,18,Control,OSU,Male,20.015244,3,Cut-off 
5210018w1,Experimenter,"No Load, Event",1708545840,3,0.0,1,5210018,18,Control,OSU,Male,30.413041,2,Trashtip
5210018w1,Experimenter,"No Load, Event",1708545840,1,1.0,1,5210018,18,Control,OSU,Male,10000.0,1,Trashtip
5220002w1,Experimenter,"Load, Event",123,3,1.93,1,5220002,2,Control,OSU,Female,7.391941,2,Cut-off
5220002w1,Experimenter,"Load, Event",123,5,,1,5220002,2,Control,OSU,Female,10000.0,3,Trashtip
5220002w1,Experimenter,"Load, Event",123,1,1.55,1,5220002,2,Control,OSU,Female,9.008795,1,Cut-in
5210019w1,Experimenter,"No Load, Event",1677261860,3,0.84,1,5210019,19,Control,OSU,Male,10000.0,2,Trashtip
5210019w1,Experimenter,"No Load, Event",1677261860,1,0.79,1,5210019,19,Control,OSU,Male,10000.0,1,Trashtip
5210019w1,Experimenter,"No Load, Event",1677261860,5,1.47,1,5210019,19,Control,OSU,Male,15.620409,3,Cut-off 
5220001w1,Experimenter,"No Load, Event",1644278430,3,0.95,1,5220001,1,Control,OSU,Female,10000.0,2,Trashtip
5220001w1,Experimenter,"No Load, Event",1644278430,1,,1,5220001,1,Control,OSU,Female,10000.0,1,Trashtip
5220001w1,Experimenter,"No Load, Event",1644278430,5,1.53,1,5220001,1,Control,OSU,Female,12.278851,3,Cut-off 
5210019w1,Experimenter,"Load, Event",1677261305,3,1.85,1,5210019,19,Control,OSU,Male,13.302875,2,Cut-off
5210019w1,Experimenter,"Load, Event",1677261305,1,0.6,1,5210019,19,Control,OSU,Male,16.626297,1,Cut-in
5210019w1,Experimenter,"Load, Event",1677261305,5,1.37,1,5210019,19,Control,OSU,Male,10000.0,3,Trashtip
5220001w1,Experimenter,"Load, Event",1644277986,3,1.88,1,5220001,1,Control,OSU,Female,11.94671,2,Cut-off
5220001w1,Experimenter,"Load, Event",1644277986,1,0.84,1,5220001,1,Control,OSU,Female,13.909329,1,Cut-in
5220001w1,Experimenter,"Load, Event",1644277986,5,,1,5220001,1,Control,OSU,Female,10000.0,3,Trashtip
5220005w1,Experimenter,"Load, Event",1660922446,3,1.92,1,5220005,5,Control,OSU,Female,11.043952,2,Cut-off
5220005w1,Experimenter,"Load, Event",1660922446,1,0.9,1,5220005,5,Control,OSU,Female,11.015639,1,Cut-in
5220005w1,Experimenter,"Load, Event",1660922446,5,1.59,1,5220005,5,Control,OSU,Female,10000.0,3,Trashtip
5220003w1,Experimenter,"No Load, Event",1677621888,5,1.45,1,5220003,3,Control,OSU,Female,11.133709,3,Cut-off 
5220003w1,Experimenter,"No Load, Event",1677621888,1,,1,5220003,3,Control,OSU,Female,10000.0,1,Trashtip
5220003w1,Experimenter,"No Load, Event",1677621888,3,,1,5220003,3,Control,OSU,Female,10000.0,2,Trashtip
5220005w1,Experimenter,"No Load, Event",1660923005,1,1.0,1,5220005,5,Control,OSU,Female,10000.0,1,Trashtip
5220005w1,Experimenter,"No Load, Event",1660923005,3,0.99,1,5220005,5,Control,OSU,Female,10000.0,2,Trashtip
5220005w1,Experimenter,"No Load, Event",1660923005,5,1.88,1,5220005,5,Control,OSU,Female,16.56094,3,Cut-off 
5220002w1,Experimenter,"No Load, Event",1660938720,5,2.12,1,5220002,2,Control,OSU,Female,10.546425,3,Cut-off 
5220002w1,Experimenter,"No Load, Event",1660938720,3,,1,5220002,2,Control,OSU,Female,10000.0,2,Trashtip
5220002w1,Experimenter,"No Load, Event",1660938720,1,,1,5220002,2,Control,OSU,Female,10000.0,1,Trashtip
5220003w1,Experimenter,"Load, Event",1677621299,1,0.76,1,5220003,3,Control,OSU,Female,12.540099,1,Cut-in
5220003w1,Experimenter,"Load, Event",1677621299,3,1.75,1,5220003,3,Control,OSU,Female,10.224204,2,Cut-off
5220003w1,Experimenter,"Load, Event",1677621299,5,1.57,1,5220003,3,Control,OSU,Female,10000.0,3,Trashtip
5220011w1,Experimenter,"No Load, Event",1711570914,3,1.4,1,5220011,11,Control,OSU,Female,29.80554,2,Trashtip
5220011w1,Experimenter,"No Load, Event",1711570914,1,1.55,1,5220011,11,Control,OSU,Female,10000.0,1,Trashtip
5220023w1,Experimenter,"Load, Event",1709827384,3,2.1,1,5220023,23,Control,OSU,Female,11.373256,2,Cut-off
5220023w1,Experimenter,"Load, Event",1709827384,1,1.09,1,5220023,23,Control,OSU,Female,17.668348,1,Cut-in
5220023w1,Experimenter,"Load, Event",1709827384,5,,1,5220023,23,Control,OSU,Female,10000.0,3,Trashtip
5220022w1,Experimenter,"No Load, Event",1712948662,5,2.5,1,5220022,22,Control,OSU,Female,9.416807,3,Cut-off 
5220022w1,Experimenter,"No Load, Event",1712948662,1,,1,5220022,22,Control,OSU,Female,10000.0,1,Trashtip
5220022w1,Experimenter,"No Load, Event",1712948662,3,1.45,1,5220022,22,Control,OSU,Female,52.608961,2,Trashtip
5220011w1,Experimenter,"Load, Event",1711570388,3,2.716,1,5220011,11,Control,OSU,Female,13.788154,2,Cut-off
5220011w1,Experimenter,"Load, Event",1711570388,5,1.734,1,5220011,11,Control,OSU,Female,10000.0,3,Trashtip
5220011w1,Experimenter,"Load, Event",1711570388,1,1.833,1,5220011,11,Control,OSU,Female,18.970084,1,Cut-in
5220022w1,Experimenter,"Load, Event",1712948101,5,1.88,1,5220022,22,Control,OSU,Female,10000.0,3,Trashtip
5220022w1,Experimenter,"Load, Event",1712948101,1,1.8,1,5220022,22,Control,OSU,Female,8.878844,1,Cut-in
5220022w1,Experimenter,"Load, Event",1712948101,3,2.39,1,5220022,22,Control,OSU,Female,11.044367,2,Cut-off
5220026w1,Experimenter,"Load, Event",1707933382,3,2.45,1,5220026,26,Control,OSU,Female,9.463035,2,Cut-off
5220026w1,Experimenter,"Load, Event",1707933382,5,,1,5220026,26,Control,OSU,Female,10000.0,3,Trashtip
5220026w1,Experimenter,"Load, Event",1707933382,1,1.25,1,5220026,26,Control,OSU,Female,7.482525,1,Cut-in
5220023w1,Experimenter,"No Load, Event",1709827867,3,1.74,1,5220023,23,Control,OSU,Female,45.177203,2,Trashtip
5220023w1,Experimenter,"No Load, Event",1709827867,1,1.9,1,5220023,23,Control,OSU,Female,10000.0,1,Trashtip
5220023w1,Experimenter,"No Load, Event",1709827867,5,2.0,1,5220023,23,Control,OSU,Female,12.420505,3,Cut-off 
5220026w1,Experimenter,"No Load, Event",1707933923,1,1.87,1,5220026,26,Control,OSU,Female,10000.0,1,Trashtip
5220026w1,Experimenter,"No Load, Event",1707933923,3,1.55,1,5220026,26,Control,OSU,Female,28.157548,2,Trashtip
5220026w1,Experimenter,"No Load, Event",1707933923,5,2.72,1,5220026,26,Control,OSU,Female,20.128182,3,Cut-off 
5220025w1,Experimenter,"Load, Event",1705519705,3,2.35,1,5220025,25,Control,OSU,Female,11.084656,2,Cut-off
5220025w1,Experimenter,"Load, Event",1705519705,1,1.1,1,5220025,25,Control,OSU,Female,10.997921,1,Cut-in
5220025w1,Experimenter,"Load, Event",1705519705,5,1.99,1,5220025,25,Control,OSU,Female,10000.0,3,Trashtip
5220025w1,Experimenter,"No Load, Event",1705520304,3,1.49,1,5220025,25,Control,OSU,Female,48.329499,2,Trashtip
5220025w1,Experimenter,"No Load, Event",1705520304,1,1.45,1,5220025,25,Control,OSU,Female,10000.0,1,Trashtip
5220025w1,Experimenter,"No Load, Event",1705520304,5,2.18,1,5220025,25,Control,OSU,Female,20.159517,3,Cut-off 
